sentence,sentence_type
Emmène moi de Sarrebourg à Saales par Paris-Montparnasse 1-2,from_to_by
Emmène moi de Albertville à Bouzonville par Châteaubriant,from_to_by
Emmène moi de Willer-sur-Thur à Limeray par Paris-Bercy,from_to_by
Emmène moi de Pessac à Damblain Eglise par Montmélian,from_to_by
Emmène moi de Béziers à Nogent-le-Rotrou par Juvancourt,from_to_by
Emmène moi de Villedieu (Gare) à Veigné par Autun,from_to_by
Emmène moi de Morlaix à Granville par Liverdun,from_to_by
Emmène moi de Mouscron / Moeskroen à Saint-Priest par Niedermodern/Uberach,from_to_by
Emmène moi de Aubagne à Champagnole-PE-Victor par Frasne,from_to_by
Emmène moi de Dunkerque à Quimperlé par Argentan,from_to_by
Emmène moi de Vallorcine à Virieu-le-Grand-Belley avec un stop à Dieppe,from_to_by
Emmène moi de Saint-Gervais-Ch-LPA. à Riom-Châtel-Guyon avec un stop à Saint-Aignan-Lep,from_to_by
Emmène moi de L'Aigle à Mauzé avec un stop à Laval,from_to_by
Emmène moi de Wesserling à Reims avec un stop à Ste-Marie/-Ms-(-Théâtre,from_to_by
Emmène moi de Luchon à Port-Bou avec un stop à Vendeuvre (Aube),from_to_by
Emmène moi de Saillat-Chassenon à Culoz avec un stop à Surdon,from_to_by
Emmène moi de Chambéry-Chal.-les-Eaux à La Bastide-Saint-Laurent avec un stop à Cambo-les-Bains,from_to_by
Emmène moi de Retiers à Chamonix-Mont-Blanc avec un stop à Kédange (Eglise),from_to_by
Emmène moi de Mulhouse à Igney (Centre) avec un stop à Hirson,from_to_by
Emmène moi de Bedous à Paimpol avec un stop à Alençon,from_to_by
Emmène moi de Toury à Pagny-sur-Moselle avec un stop à Sedan,from_to_by
Emmène moi de Montargis-OT à Lannion avec un stop à Truyes-Saint-Blaise,from_to_by
Emmène moi de Mauriac à Nice-Ville avec un stop à Pont-de-Beauvoisin,from_to_by
Emmène moi de Le Mont St Michel à Ancizes-Saint-Georges-Bour avec un stop à Neustadt (Weinstr) Hbf,from_to_by
Emmène moi de Culmont-Chalindrey à Libourne avec un stop à Saint-Georges-d'Aurac,from_to_by
Emmène moi de Landerneau à Cannes-la-Bocca avec un stop à Saint-André-le-Gaz,from_to_by
Emmène moi de Comines (France) à Clelles-Mairie avec un stop à Hirson,from_to_by
Emmène moi de Albertville à Clermont-de-l'Oise avec un stop à Vienne,from_to_by
Emmène moi de Le Locle à Macau avec un stop à Brou,from_to_by
Emmène moi de Aix-en-Provence à Chinon-Lycée-Rabelais avec un stop à Moûtiers-Salins-Brides,from_to_by
Emmène moi de Pierrelatte à Lyon-Saint-Paul-la-Feuilée avec un stop à Perpignan,from_to_by
Emmène moi de Quimper à Bréauté-Beuzeville avec un stop à Routot-Place-de-mairie,from_to_by
Emmène moi de Payns Abri Savières à Montereau avec un stop à Romorantin-Lycée-de-F,from_to_by
Emmène moi de Rumilly à Objat avec un stop à Issoire,from_to_by
Emmène moi de Ettendorf-Pl-de-L'ecol à Bruyères Chanzy Gare avec un stop à Nantes,from_to_by
Emmène moi de Oissel à Le-Mont-Dore-Gare avec un stop à Bréauté-Beuzeville,from_to_by
Emmène moi de Le Mont Dore Ski à Beauvais-Gare-SNCF avec un stop à Saint-Aignan-Noyers,from_to_by
Emmène moi de Fismes à Aulnoye Aymeries avec un stop à Lyon-Saint-Paul-la-Feuilée,from_to_by
Emmène moi de Baroncourt à Lons-le-Saunier avec un stop à Menton,from_to_by
Emmène moi de Grasse à Hattmatt-S.-Polyvalente avec un stop à Le-Breuil-sur-Couze-Lyc,from_to_by
Emmène moi de Lutzelbourg à Messac-Guipry avec un stop à Rue,from_to_by
Emmène moi de Lamure-sur-Azergues à St Omer avec un stop à Ingwiller,from_to_by
Emmène moi de Vorey à Longwy avec un stop à Bellegarde-s-V. Gare,from_to_by
Emmène moi de Saint-Amand-Montrond-Orval à Bléré-la-Croix avec un stop à Le Buisson,from_to_by
Emmène moi de Arras à Vallorcine avec un stop à Contrexéville,from_to_by
Emmène moi de L'Isle-Jourdain (Gers) à Reignac avec un stop à Corcieux Le Conti,from_to_by
Emmène moi de Montélimar-G-Routière à La Douzillère avec un stop à Rémilly,from_to_by
Emmène moi de Saint-Léonard Centre à Sancerre-Porte-Cesar avec un stop à Kédange (Eglise),from_to_by
Emmène moi de Royan à Mulhouse-Gare-Centrale avec un stop à Castelsarrasin,from_to_by
Emmène moi de Durtol-Nohanent à Lunéville (Cité Scolai) avec un stop à Virieu-le-Grand-Belley,from_to_by
Emmène moi de Comines (France) à Vorey avec un stop à Lunéville,from_to_by
Emmène moi de Dives-Cabourg à Mullheim-Baden-Bf avec un stop à Paris-Est,from_to_by
Emmène moi de Biel à Vendôme-Villiers-s-Loir avec un stop à Callac,from_to_by
Emmène moi de Dunkerque à La Ferté-sur-Chiers avec un stop à Paris-Est,from_to_by
Emmène moi de Manosque-Gréoux à Limeray avec un stop à Reipertswiller-SP.,from_to_by
Emmène moi de Sarrebourg à Avallon avec un stop à Paris-Bercy,from_to_by
Emmène moi de Loches-LEP à Lyon-Saint-Paul-Quai-Bondy avec un stop à Montreux-Vieux,from_to_by
Emmène moi de Châteauroux-Charmilles à Carpentras avec un stop à Vittel,from_to_by
Emmène moi de Saint-Pierre-de-Chandieu-R à Troyes avec un stop à Saint-Louis-57-Incliné,from_to_by
Emmène moi de Cluses (Hte-Savoie) à Sarrebourg (Place Math) avec un stop à Ventimiglia-Stazione,from_to_by
Emmène moi de Verdun à Breil-sur-Roya en prenant une pause à Guingamp,from_to_by
Emmène moi de Pamiers à Perpignan en prenant une pause à Cherbourg,from_to_by
Emmène moi de Arcachon à Brioude en prenant une pause à La Verrière,from_to_by
Emmène moi de Bédarieux à Neussargues en prenant une pause à Vendôme,from_to_by
Emmène moi de Châteaudun-LEP-Paulsen à Marseille-Saint-Charles en prenant une pause à Vallon-en-Sully,from_to_by
Emmène moi de Saint-Sulpice (Tarn) à La Brohinière en prenant une pause à Château-Renault,from_to_by
Emmène moi de Oyonnax à Laqueuille en prenant une pause à Hirson,from_to_by
Emmène moi de Rolleville à Routot-Place-de-mairie en prenant une pause à Saint-Raphaël-Valescure,from_to_by
Emmène moi de Meymac à Haguenau en prenant une pause à Foix,from_to_by
Emmène moi de Arches à Chalon-sur-Saône en prenant une pause à Dunkerque,from_to_by
Emmène moi de Chalon-sur-Saône à Saillat-Chassenon en prenant une pause à Luneville-LP,from_to_by
Emmène moi de Sarralbe Centre à Vitry-le-François en prenant une pause à Saverne-(Ht-Barr),from_to_by
Emmène moi de Le Mont St Michel à Millau en prenant une pause à Grandris-Centre,from_to_by
Emmène moi de Vallorbe-Cff à Basel-SBB en prenant une pause à Clion-sur-Indre,from_to_by
Emmène moi de Sarreguemines à Virieu-le-Grand-Belley en prenant une pause à Modane,from_to_by
Emmène moi de Saint-Etienne-Châteaucreux à Decize en prenant une pause à Saint-Jean-Pied-de-Port,from_to_by
Emmène moi de nan à Rothau en prenant une pause à Lille Flandres,from_to_by
Emmène moi de Rodange à Krimmeri-Meinau en prenant une pause à Haguenau-Moulin-Neuf.,from_to_by
Emmène moi de Montbrison à Saint-Junien en prenant une pause à Le Locle,from_to_by
Emmène moi de Avesnes à Château-Gaillard en prenant une pause à Nantes,from_to_by
Emmène moi de Vezin-Carrefour à Pontorson-Mt-Saint-Michel en prenant une pause à Mantes-la-Jolie,from_to_by
Emmène moi de Châteauroux-Ly-B-Pascal à Janzé en prenant une pause à Saint-Flour-Chaudes-Aigues,from_to_by
Emmène moi de Montmédy à Igney (Centre) en prenant une pause à Bort-les-Orgues,from_to_by
Emmène moi de Le Tréport-Mers-Les-B à Pompadour en prenant une pause à Montmédy,from_to_by
Emmène moi de La Bastide-Saint-Laurent à Calais Ville en prenant une pause à Lamotte-Beuvron,from_to_by
Emmène moi de Poitiers-Gare-Routière à Contrexéville en prenant une pause à Savenay,from_to_by
Emmène moi de Tassin à Niedermodern/Uberach en prenant une pause à Wesserling,from_to_by
Emmène moi de Krimmeri-Meinau à Epernay en prenant une pause à Rumilly,from_to_by
Emmène moi de Chantonnay à Montauban-Ville-Bourbon en prenant une pause à Mulhouse,from_to_by
Emmène moi de La Chaise-Dieu à Châteauroux-Charmilles en prenant une pause à Montbrison,from_to_by
Emmène moi de Lannion à Perl Gare DB en prenant une pause à Bitche-Quartier-Driant,from_to_by
Emmène moi de Calais Fréthun à Clisson en prenant une pause à Thionville,from_to_by
Emmène moi de Mulhouse-Gare-Centrale à Charmes (Vosges) en prenant une pause à Arras,from_to_by
Emmène moi de Breil-sur-Roya à Allamps-Esat en prenant une pause à Vallorcine,from_to_by
Emmène moi de Vitry-le-François à Privas-Cours-du-Palais en prenant une pause à Krimmeri-Meinau,from_to_by
Emmène moi de Albi-Ville à Veynes-Dévoluy en prenant une pause à La Chaux-de-Fonds,from_to_by
Emmène moi de Le Havre à Paris-Saint-Lazare en prenant une pause à Meroux,from_to_by
Emmène moi de Saint-Aignan-Lep à Grenoble U.-Gières en prenant une pause à Bléré-la-Croix,from_to_by
Emmène moi de Bois-d'Oingt-Centre à Lyon-Gorge-de-Loup en prenant une pause à Lyon-Part-Dieu,from_to_by
Emmène moi de Rodange à Reipertswiller-SP. en prenant une pause à Auch,from_to_by
Emmène moi de Bouxwiller-Babenhausen à Esvres en prenant une pause à Bergerac,from_to_by
Emmène moi de Grenoble U.-Gières à Châteauroux Gare Rout. en prenant une pause à Sarre-Union,from_to_by
Emmène moi de Cannes à Cambrai Ville en prenant une pause à Argenton-sur-Creuse,from_to_by
Emmène moi de Chartres à Payns Abri Savières en prenant une pause à Montbrison,from_to_by
Emmène moi de Thesee à Gap en prenant une pause à Lannion,from_to_by
Emmène moi de Mauriac à Saint-Gervais-Mairie en prenant une pause à Issoire-Lycée-Deville,from_to_by
Emmène moi de Bagnoles- Orne Egl.Mad. à L'Isle-Jourdain (Gers) en prenant une pause à Biganos-Facture,from_to_by
Emmène moi de Saint-Martin-d'Hères à Le Croisic en prenant une pause à Rochefort,from_to_by
Emmène moi de Riquewihr-Poste à Objat en prenant une pause à Monaco-Monte-Carlo,from_to_by
Emmène moi de Quimper à Courtalain-Saint-Pellerin en prenant une pause à Ax-les-Thermes,from_to_by
Emmène moi de TOURS LYCEE GRANDMONT à Mulhouse-Gare-Centrale avec une halte à Bréauté-Beuzeville,from_to_by
Emmène moi de Lutzelbourg à Niederbronn avec une halte à Boulogne Ville,from_to_by
Emmène moi de Lauterbourg à Reignac avec une halte à Verneuil-sur-Serre,from_to_by
Emmène moi de Orange à Château-Thierry avec une halte à Egletons,from_to_by
Emmène moi de Brignais à Bourg-en-Bresse avec une halte à Orange,from_to_by
Emmène moi de Saint-Vit à Die avec une halte à Gien,from_to_by
Emmène moi de Lille Flandres à Elbeuf-Saint-Aubin avec une halte à Quillan,from_to_by
Emmène moi de Paris-Saint-Lazare à Saverne avec une halte à Dompierre-Halte-Rout.,from_to_by
Emmène moi de Bois-d'Oingt-Centre à Valençay avec une halte à Ussel,from_to_by
Emmène moi de Vallorcine à Ste-Marie-/-Ms-Pl-.CdG avec une halte à Riom-Châtel-Guyon,from_to_by
Emmène moi de Laissac-Foirail à Marle-sur-Serre avec une halte à Tarbes,from_to_by
Emmène moi de Besançon-Viotte à Ribécourt avec une halte à Carhaix,from_to_by
Emmène moi de Trier-Hbf (Trèves) à Chauffailles-Gambetta avec une halte à Mondoubleau-Rue-Leroy,from_to_by
Emmène moi de Mulhouse à Gramat avec une halte à L'Arbresle,from_to_by
Emmène moi de Krimmeri-Meinau à Avesnes avec une halte à Limoux,from_to_by
Emmène moi de Breil-sur-Roya à Rémilly avec une halte à Condat-le-Lardin,from_to_by
Emmène moi de Bressuire à Verdun avec une halte à Albens,from_to_by
Emmène moi de Kehl à Saarbrücken /Sarrebruck avec une halte à Dreux,from_to_by
Emmène moi de Cercy-la-Tour à Coppet avec une halte à Neuchâtel,from_to_by
Emmène moi de Trier-Hbf (Trèves) à St Quentin avec une halte à Rouen-Rive-Droite,from_to_by
Emmène moi de Guéret à Busigny avec une halte à Andelot,from_to_by
Emmène moi de Lunéville à Dunkerque avec une halte à Dinan,from_to_by
Emmène moi de Saint-Yrieix-la-Perche à Willer-sur-Thur avec une halte à Ternay-Barbières,from_to_by
Emmène moi de Salbris à Bitche avec une halte à Creutzwald G.R.,from_to_by
Emmène moi de Saint-Dié-des-Vosges à Nogent-sur-Seine avec une halte à Nîmes,from_to_by
Emmène moi de Vesoul à St Pol sur Ternoise avec une halte à Quimper,from_to_by
Emmène moi de Morteau à Morteau avec une halte à Niedermodern/Uberach,from_to_by
Emmène moi de Noirétable à Tarbes avec une halte à Aurillac,from_to_by
Emmène moi de Lons-le-Saunier à Foix avec une halte à Mauriac-Lycée-Cortat,from_to_by
Emmène moi de Dol à Vendôme avec une halte à Granville,from_to_by
Emmène moi de Saint-Gervais-L-B-Le-Fayet à Romans-Bourg-de-Péage avec une halte à Villers-les-Pots,from_to_by
Emmène moi de Compiègne à Saint-Lô avec une halte à Abbeville,from_to_by
Emmène moi de Vendeuvre (Aube) à St Pol sur Ternoise avec une halte à Longages-Noé,from_to_by
Emmène moi de Grenoble à Paris-Montp.3-Vaug. avec une halte à Bar-sur-Aube,from_to_by
Emmène moi de Digoin à Savenay avec une halte à Sospel,from_to_by
Emmène moi de Culoz à Herrlisheim (Bas-Rhin) avec une halte à Cosne-sur-Loire,from_to_by
Emmène moi de Montivilliers à Gramat avec une halte à Belfort-Ville,from_to_by
Emmène moi de Liepvre-(-R.-GUTH-) à Grasse avec une halte à Vertaizon,from_to_by
Emmène moi de Bresse-Claudel (la) à Maubeuge avec une halte à Thiers,from_to_by
Emmène moi de Albi-Ville à Martigues avec une halte à Compiègne,from_to_by
Emmène moi de Manosque-Gréoux à Montivilliers avec une halte à Thann Arrêt La Poste,from_to_by
Emmène moi de Périgueux à Haguenau avec une halte à Fismes,from_to_by
Emmène moi de Raedersheim à Montreuil-sur-Ille avec une halte à Sélestat,from_to_by
Emmène moi de Loudrefing à Genève avec une halte à Modane,from_to_by
Emmène moi de Quimperlé à Ventimiglia-Stazione avec une halte à Sucé-Sur-Erdre,from_to_by
Emmène moi de Neufchateau-Lp à Toury avec une halte à Aulnoye Aymeries,from_to_by
Emmène moi de Ettendorf-(Angle-Pont) à Moulins-sur-Allier avec une halte à Durtol-Nohanent,from_to_by
Emmène moi de Oissel à Cahors avec une halte à Biel,from_to_by
Emmène moi de Etang à Saint-Etienne-Chtx GR avec une halte à Savenay,from_to_by
Emmène moi de Lozanne à Ettendorf-(Angle-Pont) avec une halte à Willer-sur-Thur,from_to_by
Emmène moi de Mauzé à Trier-Hbf (Trèves) avec une correspondance à Issoire,from_to_by
Emmène moi de Nouan-le-Fuzelier à Rosporden avec une correspondance à Genève,from_to_by
Emmène moi de Nexon à Vierzon-Médiathèque avec une correspondance à Rives,from_to_by
Emmène moi de Vitré à Mirecourt (Lycée Agric) avec une correspondance à Pompadour,from_to_by
Emmène moi de Montivilliers à Château-du-Loir avec une correspondance à Montélimar-G-Routière,from_to_by
Emmène moi de Jougne à Vézelise Beauregard avec une correspondance à Mulhouse-Gare-Centrale,from_to_by
Emmène moi de Aiton-Salle-Polyvalente à Albi-Ville avec une correspondance à Mantes-la-Jolie,from_to_by
Emmène moi de Aubrais-(les) à Le Havre avec une correspondance à Mullheim-Baden-Bf,from_to_by
Emmène moi de Lyon-Saint-Paul à Montluçon-Ville avec une correspondance à Vézelise Beauregard,from_to_by
Emmène moi de Barr à Sablé-sur-Sarthe avec une correspondance à Romorantin-Blanc-Argent,from_to_by
Emmène moi de Saint-Mariens-Saint-Yzan à Belfort-Ville avec une correspondance à Alençon,from_to_by
Emmène moi de Issoudun-Place-de-la-G. à La Bresse Le Lispach avec une correspondance à Sarrebourg-Hôpital,from_to_by
Emmène moi de Bouxwiller-Babenhausen à Sète avec une correspondance à Biganos-Facture,from_to_by
Emmène moi de Montpellier-Saint-Roch à Saillat-Chassenon avec une correspondance à Clisson,from_to_by
Emmène moi de Châteauroux-Charmilles à Caen avec une correspondance à Jeumont,from_to_by
Emmène moi de Albi-Ville à Saint-Mariens-Saint-Yzan avec une correspondance à Saint-Sulpice (Tarn),from_to_by
Emmène moi de Rochefort à Ste-Marie/-Ms-(-Théâtre avec une correspondance à Lure,from_to_by
Emmène moi de Bourges à Vienne avec une correspondance à Dreux,from_to_by
Emmène moi de Bourgoin-Jallieu à Sewen-(Eglise) avec une correspondance à Corbigny,from_to_by
Emmène moi de Redon à Freiburg-Breisgau avec une correspondance à Fougères,from_to_by
Emmène moi de Offenburg à Objat avec une correspondance à Cosne-sur-Loire,from_to_by
Emmène moi de Metzeral à Port-Boulet avec une correspondance à Tarbes,from_to_by
Emmène moi de Nexon à Reipertswiller-SP. avec une correspondance à Chartres,from_to_by
Emmène moi de Obernai à Toulouse-Matabiau avec une correspondance à Aubigny-sur-Nere-Mail,from_to_by
Emmène moi de Limeray à Lamotte-Beuvron avec une correspondance à Marvejols Place Chayla,from_to_by
Emmène moi de Conflans-Jarny à Bresse-Claudel (la) avec une correspondance à Pontgibaud-Ville,from_to_by
Emmène moi de Tarbes à Pauillac avec une correspondance à Haguenau-Moulin-Neuf.,from_to_by
Emmène moi de Chatillon-Mail à Saint-Eloy-les-Mines-Lycée avec une correspondance à Brioude,from_to_by
Emmène moi de Les Arcs-Draguignan à Saint-Vit avec une correspondance à Vienne,from_to_by
Emmène moi de Bas-Monistrol à Niort avec une correspondance à Reignac,from_to_by
Emmène moi de Verdun à Luchon-Richelieu avec une correspondance à Montargis-OT,from_to_by
Emmène moi de Brive-la-Gaillarde à Mons avec une correspondance à Delémont,from_to_by
Emmène moi de Toury à Aix-Gare-Routière avec une correspondance à Brioude,from_to_by
Emmène moi de Mantes-la-Jolie à Chantonnay avec une correspondance à Carnoules,from_to_by
Emmène moi de Carcassonne à Janzé avec une correspondance à Bidos,from_to_by
Emmène moi de Villers-les-Pots à Dourdan avec une correspondance à Vannes,from_to_by
Emmène moi de Longueville (S.-et-M.) à Bitche-Quartier-Driant avec une correspondance à Neufchateau-Lp,from_to_by
Emmène moi de Briouze à Cahors avec une correspondance à Landerneau,from_to_by
Emmène moi de Montchanin à Cahors avec une correspondance à Audun-le-Roman,from_to_by
Emmène moi de Sablé-sur-Sarthe à Thonon-les-Bains avec une correspondance à Pau,from_to_by
Emmène moi de Barr à Font-Romeu-Odeillo-Via avec une correspondance à Chagny,from_to_by
Emmène moi de Bresse-Claudel (la) à Lens avec une correspondance à Rodez,from_to_by
Emmène moi de Dijon-Porte-Neuve à Ettendorf-(Angle-Pont) avec une correspondance à Beslé,from_to_by
Emmène moi de Firminy à Saint-Raphaël-Valescure avec une correspondance à Mouchard,from_to_by
Emmène moi de Le Havre à Bitche-Quartier-Driant avec une correspondance à Charmes (Vosges),from_to_by
Emmène moi de Bar-sur-Aube à Egletons avec une correspondance à Clamecy,from_to_by
Emmène moi de Montauban-de-Bretagne à Eymoutiers-Vassiviere avec une correspondance à Mantes-la-Jolie,from_to_by
Emmène moi de Sarre-Union à Munster avec une correspondance à Eymoutiers-Vassiviere,from_to_by
Emmène moi de Bergerac à Ribécourt avec une correspondance à La Roche-sur-Yon,from_to_by
Emmène moi de Cherbourg à La-Bresse (Pl Champtel) avec une correspondance à Carhaix,from_to_by
Emmène moi de Dieppe à BarentonÂ Cel et se reposer à l'hotel à Pauillac,from_to_by
Emmène moi de Morez Lycée à Nevers et se reposer à l'hotel à Corcieux Le Conti,from_to_by
Emmène moi de Roanne-Gare-Routière à WOERTH RHEIN et se reposer à l'hotel à Béthune,from_to_by
Emmène moi de Neuwiller-R.-Bouxwiller à Lugny et se reposer à l'hotel à Le Croisic,from_to_by
Emmène moi de Messac-Guipry à Jougne et se reposer à l'hotel à Rouen-Rive-Droite,from_to_by
Emmène moi de Montbéliard-Ville à La Bresse Le Lispach et se reposer à l'hotel à Saint-Dizier,from_to_by
Emmène moi de WINDEN PFALZ à Thonon-les-Bains et se reposer à l'hotel à Frasne,from_to_by
Emmène moi de Lièpvre-(Rte-Vancelle) à Vierzon et se reposer à l'hotel à Aubigny-sur-Nere-Mail,from_to_by
Emmène moi de Le Puy-en-Velay à Krimmeri-Meinau et se reposer à l'hotel à Hirson-Ecoles,from_to_by
Emmène moi de Vallorbe-Cff à Langres-Gendarmerie et se reposer à l'hotel à Janzé,from_to_by
Emmène moi de Verdun à Ste-Croix/Mines-Sq-de-G et se reposer à l'hotel à Dieppe,from_to_by
Emmène moi de Carcassonne à Martigny-les-B-Thiebaut et se reposer à l'hotel à Ventimiglia-Stazione,from_to_by
Emmène moi de Meymac à Rothau et se reposer à l'hotel à Liepvre-(-R.-GUTH-),from_to_by
Emmène moi de Lapeyrouse(Puy-de-Dôme) à Saverne-(Lycée-Verne) et se reposer à l'hotel à Freiburg-Breisgau,from_to_by
Emmène moi de Reignac-Bourg-Du-Fau à Tonnerre et se reposer à l'hotel à Gérardmer La Mauselaine,from_to_by
Emmène moi de Eymoutiers-Vassiviere à Bricon(la Poste) et se reposer à l'hotel à Obermodern,from_to_by
Emmène moi de Orléans à Rethel et se reposer à l'hotel à Mouchard,from_to_by
Emmène moi de La Ferté-sur-Chiers à Herbitzheim R. Hambach et se reposer à l'hotel à Sisteron,from_to_by
Emmène moi de Brou à Courtrai/Kortrijk et se reposer à l'hotel à Ste-Marie/-Ms-(-Théâtre,from_to_by
Emmène moi de Morlaix à Sewen-(Eglise) et se reposer à l'hotel à Laon,from_to_by
Emmène moi de Pont-Saint-Vincent à Chalon-sur-Saône et se reposer à l'hotel à Is-sur-Tille,from_to_by
Emmène moi de Is-sur-Tille à Riquewihr-Poste et se reposer à l'hotel à Bourg-en-Bresse,from_to_by
Emmène moi de Châteauroux-Ly-B-Pascal à Bouxwiller-Schattenmann et se reposer à l'hotel à Bort-les-Orgues,from_to_by
Emmène moi de Etaples Le Touquet à La-Bresse (Pl Champtel) et se reposer à l'hotel à Morhange,from_to_by
Emmène moi de Calais Ville à Ribeauville-Gare-Routiè et se reposer à l'hotel à Montauban-Ville-Bourbon,from_to_by
Emmène moi de Saint-Lô à Ville-sous-La-Ferté et se reposer à l'hotel à Ville-sous-La-Ferté,from_to_by
Emmène moi de Les Laumes-Alésia à Lannion et se reposer à l'hotel à Briouze,from_to_by
Emmène moi de Royan à Montmédy et se reposer à l'hotel à Janzé,from_to_by
Emmène moi de Saverne-(Pl.-Dragons) à Le-Blanc-Pl-du-Bateau et se reposer à l'hotel à Volvic,from_to_by
Emmène moi de Montmélian à Hendaye et se reposer à l'hotel à Latour-de-Carol-Enveitg,from_to_by
Emmène moi de Evreux à Besançon-Franche-Comté et se reposer à l'hotel à Saint-Marcellin,from_to_by
Emmène moi de Ettendorf-Pl-de-L'ecol à Romorantin-Blanc-Argent et se reposer à l'hotel à Annonay-Gare-Route,from_to_by
Emmène moi de Limeray à Langogne et se reposer à l'hotel à Raedersheim,from_to_by
Emmène moi de Rang du Fl. Verton Ber. à Carhaix et se reposer à l'hotel à Andelot,from_to_by
Emmène moi de Saales à Abancourt et se reposer à l'hotel à Vannes,from_to_by
Emmène moi de Lyon-Saint-Paul à La-Rochelle-Pt-Dauphine et se reposer à l'hotel à Cernay-(Lycée),from_to_by
Emmène moi de Aubenas-Pl.-de-la-Paix à Verdun et se reposer à l'hotel à Saint-Aignan-Lep,from_to_by
Emmène moi de Figeac à Sérézin et se reposer à l'hotel à Poligny,from_to_by
Emmène moi de Callac à Romans-Bourg-de-Péage et se reposer à l'hotel à Saint-Aignan-Noyers,from_to_by
Emmène moi de Biel à Aubigny-sur-Nere-Mail et se reposer à l'hotel à Rouen-Rive-Droite,from_to_by
Emmène moi de Rosporden à Périgueux et se reposer à l'hotel à Janzé,from_to_by
Emmène moi de Saumur à Nancy-Ville et se reposer à l'hotel à Dossenheim-(Mairie),from_to_by
Emmène moi de Paris-Saint-Lazare à Salbris et se reposer à l'hotel à Bueil,from_to_by
Emmène moi de Calais Fréthun à St Quentin et se reposer à l'hotel à Granville,from_to_by
Emmène moi de Saint-Lô à Souillac et se reposer à l'hotel à Saint-Gervais-Mairie,from_to_by
Emmène moi de Clisson à Connerré-Beillé et se reposer à l'hotel à Le Buisson,from_to_by
Emmène moi de Gien à Lauterbourg et se reposer à l'hotel à Saint-Claude,from_to_by
Emmène moi de Die à Morteau et se reposer à l'hotel à Brou,from_to_by
Emmène moi de Clelles-Mens à Vierzon-Médiathèque et se reposer à l'hotel à Lannion,from_to_by
Emmène moi de Montauban-de-Bretagne à Mazamet et se reposer à l'hotel à Saint-Junien,from_to_by
Emmène moi de Sarreguemines à Paris-Gare-de-Lyon avec une escale à Montmédy,from_to_by
Emmène moi de Saint-Mariens-Saint-Yzan à Mussidan avec une escale à Liverdun,from_to_by
Emmène moi de Bening à Le Creusot avec une escale à Pessac,from_to_by
Emmène moi de Frohmuhl- (Lavoir) à Cernay (Haut-Rhin) avec une escale à Herrlisheim (Bas-Rhin),from_to_by
Emmène moi de Kédange (Eglise) à Castelnaudary avec une escale à Saint-Georges-d'Aurac,from_to_by
Emmène moi de Nevers-Le-Banlay à Carnoules avec une escale à Verneuil-sur-Serre,from_to_by
Emmène moi de Aulnoye Aymeries à Montereau avec une escale à Bressuire,from_to_by
Emmène moi de Valence-Gare-Routière à Obermodern avec une escale à Bordeaux-Saint-Jean,from_to_by
Emmène moi de Annecy à Nancy-Ville avec une escale à Vic-le-Comte,from_to_by
Emmène moi de Herbitzheim Mairie à Buswiller-Eglise avec une escale à Montluçon-Ville,from_to_by
Emmène moi de Saint-Yrieix-la-Perche à Aix-Gare-Routière avec une escale à Epierre-Saint-Léger,from_to_by
Emmène moi de Laval à Cernay (Haut-Rhin) avec une escale à Ettendorf-(Angle-Pont),from_to_by
Emmène moi de Chartres à Génolhac avec une escale à La-Bresse (Pl Champtel),from_to_by
Emmène moi de Sathonay-Rillieux à Mouchard avec une escale à Langeac,from_to_by
Emmène moi de Haguenau à Buswiller-Eglise avec une escale à nan,from_to_by
Emmène moi de Truyes-Pl-Du-Souvenir à Saint-Jean-Pied-de-Port avec une escale à Dinan,from_to_by
Emmène moi de Rosporden à Coutras avec une escale à Bourges-Gare-Routière,from_to_by
Emmène moi de Elbeuf-Saint-Aubin à Bourg-Achard Champ de F avec une escale à Carcassonne,from_to_by
Emmène moi de Marvejols Place Chayla à Le Puy-en-Velay avec une escale à Veynes-Dévoluy,from_to_by
Emmène moi de Prissé-la-Charrière à Bourg-en-Bresse avec une escale à Hagondange,from_to_by
Emmène moi de Bléré-la-Croix à Dax avec une escale à Basel-SBB,from_to_by
Emmène moi de Saint-Pierre-d'Albigny à Bourg-en-Bresse avec une escale à Bourges-Gare-Routière,from_to_by
Emmène moi de Albertville à Namur avec une escale à Auxonne,from_to_by
Emmène moi de Saint-Rambert-en-Bugey à Le Puy-en-Velay avec une escale à Ste-Marie/-Ms-(-Théâtre,from_to_by
Emmène moi de Boussens à Saint-Denis-près-Martel avec une escale à Frasne,from_to_by
Emmène moi de Bellegarde-s-V. Gare à Neufchateau-Lp avec une escale à Forbach,from_to_by
Emmène moi de Mouscron / Moeskroen à Saint-Jean-Pied-de-Port avec une escale à Aix-les-Bains-le-Revard,from_to_by
Emmène moi de Oloron-Ste-Marie à Redon avec une escale à Courtrai/Kortrijk,from_to_by
Emmène moi de Marseille-Blancarde à Montereau avec une escale à St Quentin,from_to_by
Emmène moi de Saint-Dié-des-Vosges à Briançon avec une escale à Saint-Junien,from_to_by
Emmène moi de Marvejols Place Chayla à Saint-Denis-près-Martel avec une escale à Delémont,from_to_by
Emmène moi de Pont-de-Dore à Le Lioran avec une escale à Bagnoles- Orne Egl.Mad.,from_to_by
